buyer_activity,contract_type,buyer_type,quality_criteria,Subnetwork_ID,Subgraph_ID,Node_ID,Winner_or_Buyer,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Gerecse House Ingatlanforgalmazó És Generálkivitelező Kft.,Winner,0.00023261223540358222,0.0,0.12024838466056893,3.0263954321912755e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Domaép Építőipari Kft.,Winner,0.0006978367062107466,0.0009303406995317772,0.12723828691508568,0.0001185300543981711
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Aggtelek Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.11287908625443088,1.2597566790378815e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Dombegyház Nagyközség Önkormányzata ,Buyer,0.00046522447080716444,0.0002444070609107989,0.16074032529444757,0.004939839367138503
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Dorpet Épker Bt.,Winner,0.0006978367062107466,0.0006745573556626827,0.14720082177709296,0.0015843207196649858
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Karancsalja Község Önkormányzata ,Buyer,0.00046522447080716444,6.004273458293175e-06,0.13024509952434332,0.0003460200741835318
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Újkenéz Község Önkormányzata ,Buyer,0.00046522447080716444,0.0023239575123847884,0.14613998708229936,0.0007474840103454988
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Bridgework Építőipari És Kft.,Winner,0.00046522447080716444,0.00046522447080716444,0.11957277556810281,4.464393447433677e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tokod Nagyközség Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.1068047998807483,4.7455127977017705e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Monovia Építőipari És Bt.,Winner,0.00023261223540358222,0.0,0.14695928622705365,0.0016258091628161453
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Rpsc Holding Kft.,Winner,0.0009304489416143289,0.0024877343893844506,0.16223253707687083,0.009381317791865783
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Stomiker Kft.,Winner,0.00023261223540358222,0.0,0.11660834892993734,4.0507303641486476e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Sarrét Plast Vagyonkezelő Zrt.,Winner,0.00046522447080716444,0.0004861360931256127,0.16825173183045675,0.009580059781458677
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Enying Város Önkormányzata ,Buyer,0.0011630611770179111,0.0032792665576244022,0.15708700259436548,0.005999948803760998
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tiszaszőlős Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.11933379597501735,1.7033256598144565e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kisinvest Kft.,Winner,0.00023261223540358222,0.0,0.1448011047862845,0.000898807054955989
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Paloznak Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.14339081418231547,0.0028069557231724476
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Mátraterenye Község Önkormányzata ,Buyer,0.00046522447080716444,5.230530985316502e-05,0.1065718039614269,3.1674821657300646e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Soós Dózer Földmunka Kft.,Winner,0.00023261223540358222,0.0,0.15885156856224367,0.006213640738439757
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Molnári Községi Önkormányzat ,Buyer,0.00023261223540358222,0.0,0.1384853268047547,0.0005337675508799177
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kunmátrix Építőipari És Kft.,Winner,0.00046522447080716444,0.000262143744234882,0.1300638368680604,9.01543310181319e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Sáregres Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.11526396224897445,3.1341375662333e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Harsány Község Önkormányzata ,Buyer,0.00046522447080716444,2.754592839474322e-05,0.13195616808373492,0.0005005745822965366
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Bükkaranyos Község Önkormányzat ,Buyer,0.00023261223540358222,0.0,0.13194806789232988,0.0004582432610406087
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Siptakbau Kft.,Winner,0.0009304489416143289,0.00017322222212628864,0.13030826589069747,0.0001208195675072433
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tiszatarján Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.1600580810901374,0.0025396931068695384
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Soponya Nagyközség Önkormányzata ,Buyer,0.00046522447080716444,6.18390547547324e-05,0.12568337962286216,6.576629183207902e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Aptus Formula Kft.,Winner,0.00023261223540358222,0.0,0.1274797615870474,7.942191158658532e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kántorjánosi Község Önkormányzata ,Buyer,0.00046522447080716444,0.00046522447080716444,0.14610025488530162,0.0007472842461240738
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Stabil Mérnöki Iroda Kft.,Winner,0.00023261223540358222,0.0,0.16813328640150182,0.010798050380277785
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Hajdúdorogi 2002 Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.12490194369389,5.796118388193639e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Lane Art Construction Kft.,Winner,0.00023261223540358222,0.0,0.12921162574013406,9.27874006553939e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Vértesaszfalt Építőipari Kft.,Winner,0.00046522447080716444,0.0009302324574492255,0.16218357415022447,0.009042246167718366
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Héreg Község Önkormányzata ,Buyer,0.00046522447080716444,0.00046522447080716444,0.13956432814985553,0.0009718652082119313
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tiszadorogma Községi Önkormányzat ,Buyer,0.00046522447080716444,0.0006680225133384542,0.16130726801996173,0.002997936367910147
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Bulathsped Kft.,Winner,0.00023261223540358222,0.0,0.15543985247857686,0.005196353314345042
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Renexbau Építő És Szolgálatató Kft.,Winner,0.00023261223540358222,0.0,0.12139609747832716,0.00024910449928014066
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Építés Az Kft.,Winner,0.00023261223540358222,0.0,0.12139609747832716,0.00024910449928014066
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Euro Generál Zrt.,Winner,0.00046522447080716444,0.000624266934996932,0.15750137387799965,0.0064069076949939225
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Edlux Villamosipari Kivitelező Kft.,Winner,0.00023261223540358222,0.0,0.16813328640150182,0.010798050380277785
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Nagybivalyos Horgászegyesület ,Buyer,0.00023261223540358222,0.0,0.1490793078336859,0.001649006534543959
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Sziklaterv Építési Tervezési És Kft.,Winner,0.0006978367062107466,0.0006285953665628358,0.1486257562662057,0.000545421580901176
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Pátroha Községi Önkormányzat ,Buyer,0.00046522447080716444,0.00017989964098327182,0.13835162359604802,0.00030056719883247133
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Hidegség Község Önkormányzata ,Buyer,0.0009304489416143289,0.0035431929652370926,0.19221998658618378,0.061970989310553205
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Nagy És Nagy Kft.,Winner,0.00023261223540358222,0.0,0.15408049890684922,0.0030200005639954924
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Frankószer Épületgépészeti És Kft.,Winner,0.00023261223540358222,0.0,0.14000065131728923,0.0005339308218806567
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Zalaapáti Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.08901542602753908,9.40865011993862e-08
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Karancskeszi Község Önkormányzata ,Buyer,0.00046522447080716444,0.00046522447080716444,0.1302372080341725,0.00017956248080809283
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kanász Építő Kft.,Winner,0.00023261223540358222,0.0,0.15259290810350334,0.003742230595227865
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Majláthgáz Kft.,Winner,0.0006978367062107466,0.0009565686809050288,0.14618968272860203,0.0008807394691210261
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Vállaj Község Önkormányzata ,Buyer,0.0006978367062107466,0.000546666135447566,0.12838584440794384,0.00010469526487192044
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Dream Way Global Kft.,Winner,0.0009304489416143289,0.0027892902252745046,0.12373715568603748,7.013601802538142e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Újtelek Község Önkormányzata ,Buyer,0.0006978367062107466,0.001677084468728235,0.11914197821688884,3.3022309502970334e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Szil Község Önkormányzata ,Buyer,0.00046522447080716444,0.00046522447080716444,0.13583367562956175,0.0004796582060730534
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Calorsystem Kft.,Winner,0.0006978367062107466,0.0008669058972637799,0.13479446900573794,0.0001148749172244601
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Gyarmat Kismester Kft.,Winner,0.00046522447080716444,0.00046522447080716444,0.1550474266960003,0.0036109332071244094
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Pusztatel Kft.,Winner,0.00023261223540358222,0.0,0.13970038670262894,0.0008086399861390138
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Heves Város Önkormányzata ,Buyer,0.0009304489416143289,0.0018601401886507959,0.09364176958766254,6.947087153657011e-07
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Szabadegyháza Község Önkormányzata ,Buyer,0.00046522447080716444,3.12205339391231e-05,0.1399095258241937,0.0008945856344475385
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Nekézseny Község Önkormányzata ,Buyer,0.00046522447080716444,0.0006664617986970063,0.1444410845680879,0.001134546356218382
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Itis Bt.,Winner,0.00023261223540358222,0.0,0.12151963139893152,3.4490949622109704e-05
